Pos,Game,Game.1,Console,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Unnamed: 10_level_2,Genero,Plataforma
191,,Silent Mobius: Genei no Datenshi,,,,,,,23rd Dec 98,,Role-Playing,PS
192,,Simple 1500 Series Vol. 28: The Dungeon RPG,,,,,,,27th Apr 00,,Role-Playing,PS
193,,Simple 1500 Series Vol. 92: The Tozan RPG ~Ginrei no Hasha~,,,,,,,28th Mar 02,,Role-Playing,PS
194,,Simulation RPG Tsukuru,,,,,,,17th Sep 98,,Role-Playing,PS
195,,Spectral Force,,,,,,,09th Oct 97,,Role-Playing,PS
196,,Spectral Force 2,,,,,,,15th Oct 98,,Role-Playing,PS
197,,Spectral Force: Itoshiki Ja'aku,,,,,,,26th Aug 99,,Role-Playing,PS
198,,Summon Night,,,,,,,06th Jan 00,,Role-Playing,PS
199,,Summon Night 2,,,,,,,02nd Aug 01,,Role-Playing,PS
200,,Tales of Fandom Vol.1,,,,,,,31st Jan 02,,Role-Playing,PS
1,,Harry Potter and the Sorcerer's Stone,,3.73m,1.37m,2.00m,0.14m,0.22m,15th Nov 01,,Action,PS
2,,Driver,,6.27m,3.11m,2.80m,0.02m,0.33m,30th Jun 99,,Action,PS
3,,Resident Evil 2,,5.82m,1.88m,1.47m,2.02m,0.45m,21st Jan 98,,Action,PS
4,,Driver 2,,4.73m,2.36m,2.10m,0.02m,0.25m,13th Nov 00,,Action,PS
5,,Tomb Raider,,4.63m,2.29m,1.97m,0.13m,0.24m,14th Nov 96,,Action,PS
6,,Frogger,,4.16m,3.79m,0.27m,,0.11m,30th Sep 97,,Action,PS
7,,Rugrats in Paris: The Movie,,3.52m,1.96m,1.33m,,0.23m,29th Oct 00,,Action,PS
8,,Resident Evil 3: Nemesis,,3.72m,1.30m,0.77m,1.54m,0.11m,11th Nov 99,,Action,PS
9,,Grand Theft Auto 2,,3.42m,1.13m,2.07m,,0.22m,25th Oct 99,,Action,PS
10,,Spider-Man,,3.13m,1.70m,1.25m,0.02m,0.16m,30th Aug 00,,Action,PS
11,,Resident Evil,,5.05m,2.05m,1.16m,1.11m,0.73m,30th Mar 96,,Action,PS
12,,Tomb Raider: The Last Revelation,,2.48m,1.15m,1.14m,0.06m,0.13m,22nd Nov 99,,Action,PS
13,,Dino Crisis,,2.41m,0.81m,0.76m,0.70m,0.14m,31st Aug 99,,Action,PS
14,,Grand Theft Auto,,2.32m,0.79m,1.35m,0.04m,0.14m,30th Jun 98,,Action,PS
15,,Tenchu: Stealth Assassins,,1.99m,0.95m,0.64m,0.27m,0.13m,31st Aug 98,,Action,PS
16,,SpongeBob SquarePants: SuperSponge,,1.78m,1.12m,0.58m,,0.08m,21st Sep 01,,Action,PS
17,,Twisted Metal III,,1.73m,1.48m,0.20m,,0.05m,31st Oct 98,,Action,PS
18,,Twisted Metal,,1.56m,1.32m,0.19m,,0.05m,05th Nov 95,,Action,PS
19,,Spider-Man 2: Enter: Electro,,1.55m,0.57m,0.87m,0.02m,0.09m,17th Oct 01,,Action,PS
20,,Pac-Man World,,1.50m,1.21m,0.14m,0.10m,0.04m,30th Sep 99,,Action,PS
21,,Frogger 2: Swampy's Revenge,,1.43m,0.80m,0.54m,,0.09m,10th Oct 00,,Action,PS
22,,Fighting Force,,1.32m,0.73m,0.50m,,0.09m,31st Oct 97,,Action,PS
23,,Army Men 3D,,1.28m,1.10m,0.14m,,0.04m,28th Feb 99,,Action,PS
24,,Star Wars Episode 1: Jedi Power Battles,,1.21m,0.66m,0.48m,0.01m,0.06m,31st Mar 00,,Action,PS
25,,Dino Crisis 2,,1.21m,0.34m,0.49m,0.28m,0.10m,29th Sep 00,,Action,PS
26,,Resident Evil Director's Cut: Dual Shock Edition,,0.17m,,,0.16m,0.01m,01st Jan 98,,Action,PS
27,,Action Bass,,1.14m,0.64m,0.43m,,0.07m,14th Jul 00,,Action,PS
28,,Resident Evil Director's Cut,,3.77m,1.82m,1.24m,0.47m,0.25m,01st Jan 97,,Action,PS
29,,The Lost World: Jurassic Park,,1.02m,0.57m,0.39m,,0.07m,31st Aug 97,,Action,PS
30,,3Xtreme,,0.90m,0.50m,0.34m,,0.06m,31st Mar 99,,Action,PS
31,,Army Men: Air Attack,,0.85m,0.47m,0.32m,,0.06m,02nd Nov 99,,Action,PS
32,,Rampage World Tour,,0.85m,0.47m,0.32m,,0.06m,30th Sep 97,,Action,PS
33,,Resident Evil 2: Dual Shock Edition,,0.27m,,,0.26m,0.02m,05th Aug 98,,Action,PS
34,,Fear Effect,,0.72m,0.40m,0.27m,,0.05m,31st Jan 00,,Action,PS
35,,Star Wars: Masters of Teras Kasi,,0.68m,0.38m,0.26m,,0.04m,31st Oct 97,,Action,PS
36,,Spice World,,0.67m,0.37m,0.25m,,0.04m,31st Jul 98,,Action,PS
37,,Nightmare Creatures,,0.63m,0.35m,0.24m,,0.04m,01st Oct 97,,Action,PS
38,,Tomb Raider Chronicles,,0.61m,0.34m,0.23m,,0.04m,01st Jan 00,,Action,PS
39,,Barbie: Race & Ride,,0.59m,0.33m,0.22m,,0.04m,01st Dec 99,,Action,PS
40,,Tenchu 2: Birth of the Stealth Assassins,,0.58m,0.32m,0.22m,,0.04m,07th Aug 00,,Action,PS
41,,Bob the Builder: Can We Fix It?,,0.57m,0.31m,0.21m,,0.04m,31st Aug 01,,Action,PS
42,,Army Men: Sarge's Heroes,,0.56m,0.31m,0.21m,,0.04m,01st Jan 00,,Action,PS
43,,Fighting Force 2,,0.55m,0.31m,0.21m,,0.04m,30th Nov 99,,Action,PS
44,,Mission: Impossible,,0.52m,0.29m,0.20m,,0.03m,23rd Nov 99,,Action,PS
45,,Die Hard Trilogy 2: Viva Las Vegas,,0.49m,0.27m,0.18m,,0.03m,29th Feb 00,,Action,PS
46,,Gauntlet Legends,,0.47m,0.26m,0.18m,,0.03m,29th Feb 00,,Action,PS
47,,Apocalypse,,0.45m,0.25m,0.17m,,0.03m,31st Oct 98,,Action,PS
48,,Mobile Suit Gundam,,0.45m,,,0.42m,0.03m,23rd Jun 95,,Action,PS
49,,Army Men World War: Final Front,,0.44m,0.24m,0.17m,,0.03m,27th Feb 01,,Action,PS
50,,Rascal,,0.42m,0.24m,0.16m,,0.03m,31st Mar 98,,Action,PS
51,,Grudge Warriors,,0.41m,0.23m,0.16m,,0.03m,05th Jun 00,,Action,PS
52,,Ninja: Shadow of Darkness,,0.38m,0.21m,0.14m,,0.02m,30th Sep 98,,Action,PS
53,,Mobile Suit Gundam version 2.0,,0.38m,,,0.36m,0.02m,29th Mar 96,,Action,PS
54,,Mobile Suit Z-Gundam,,0.36m,,,0.34m,0.02m,11th Dec 97,,Action,PS
55,,Blasto,,0.35m,0.20m,0.13m,,0.02m,01st Apr 98,,Action,PS
56,,Saban's Power Rangers: Lightspeed Rescue,,0.35m,0.19m,0.13m,,0.02m,26th Sep 00,,Action,PS
57,,Tiny Tank,,0.34m,0.19m,0.13m,,0.02m,01st Sep 99,,Action,PS
58,,Fade to Black,,0.34m,0.19m,0.13m,,0.02m,24th Jun 96,,Action,PS
59,,Deathtrap Dungeon,,0.33m,0.19m,0.13m,,0.02m,31st Mar 98,,Action,PS
60,,OverBlood,,0.32m,0.05m,0.04m,0.21m,0.02m,22nd May 97,,Action,PS
61,,Power Rangers: Time Force,,0.32m,0.18m,0.12m,,0.02m,02nd Nov 01,,Action,PS
62,,KISS Pinball,,0.31m,0.17m,0.12m,,0.02m,25th Apr 01,,Action,PS
63,,"Army Men World War: Land, Sea, Air",,0.30m,0.17m,0.12m,,0.02m,20th Sep 00,,Action,PS
64,,Army Men: Air Attack 2,,0.30m,0.17m,0.11m,,0.02m,26th Sep 00,,Action,PS
65,,Arcade Hits: Frisky Tom,,0.28m,0.16m,0.11m,,0.02m,25th Jul 02,,Action,PS
66,,Dynasty Warriors,,0.27m,0.09m,0.06m,0.11m,0.02m,30th Jun 97,,Action,PS
67,,Tiny Toon Adventures: Plucky's Big Adventure,,0.27m,0.15m,0.10m,,0.02m,02nd Oct 01,,Action,PS
68,,The Powerpuff Girls: Chemical X-Traction,,0.25m,0.14m,0.10m,,0.02m,08th Nov 01,,Action,PS
69,,Shadow Man,,0.25m,0.14m,0.09m,,0.02m,30th Sep 99,,Action,PS
70,,Spawn the Eternal,,0.24m,0.14m,0.09m,,0.02m,01st Dec 97,,Action,PS
71,,Army Men: Sarge's Heroes 2,,0.24m,0.14m,0.09m,,0.02m,21st Nov 00,,Action,PS
72,,G-Police,,0.24m,0.13m,0.09m,,0.02m,30th Sep 97,,Action,PS
73,,Lucky Luke,,0.24m,0.13m,0.09m,,0.02m,01st Nov 98,,Action,PS
74,,Wild 9,,0.24m,0.13m,0.09m,,0.02m,30th Sep 98,,Action,PS
75,,Covert Ops: Nuclear Dawn,,0.24m,0.13m,0.09m,,0.02m,31st May 00,,Action,PS
76,,Perfect Weapon,,0.23m,0.13m,0.09m,,0.02m,01st Nov 96,,Action,PS
77,,Critical Depth,,0.23m,0.13m,0.09m,,0.01m,31st Oct 97,,Action,PS
78,,Rampage 2: Universal Tour,,0.23m,0.13m,0.09m,,0.01m,31st Mar 99,,Action,PS
79,,Jackie Chan: Stuntmaster,,0.22m,0.12m,0.08m,,0.01m,31st Jan 00,,Action,PS
80,,Shaman King: Spirit of Shamans,,0.20m,,,0.18m,0.01m,06th Jun 02,,Action,PS
81,,Tom and Jerry in House Trap,,0.20m,0.11m,0.07m,,0.01m,24th Nov 00,,Action,PS
82,,Treasures of the Deep,,0.19m,0.10m,0.07m,,0.01m,31st Aug 97,,Action,PS
83,,Casper: Friends Around the World,,0.18m,0.10m,0.07m,,0.01m,06th Nov 00,,Action,PS
84,,Fear Effect 2: Retro Helix,,0.18m,0.10m,0.07m,,0.01m,21st Feb 01,,Action,PS
85,,Ball Breakers,,0.18m,0.10m,0.07m,,0.01m,26th Jul 00,,Action,PS
86,,Twisted Metal: Small Brawl,,0.18m,0.10m,0.07m,,0.01m,26th Nov 01,,Action,PS
87,,Time Commando,,0.17m,0.10m,0.07m,,0.01m,30th Sep 96,,Action,PS
88,,Nightmare Creatures II,,0.17m,0.09m,0.06m,,0.01m,29th Apr 00,,Action,PS
89,,World Destruction League: Thunder Tanks,,0.17m,0.09m,0.06m,,0.01m,09th Sep 00,,Action,PS
90,,Reloaded,,0.17m,0.09m,0.06m,,0.01m,30th Nov 96,,Action,PS
91,,Batman Beyond: Return of the Joker,,0.17m,0.09m,0.06m,,0.01m,20th Nov 00,,Action,PS
92,,The Incredible Hulk: The Pantheon Saga,,0.16m,0.09m,0.06m,,0.01m,28th Feb 97,,Action,PS
93,,Wing Commander III: Heart of the Tiger,,0.16m,0.09m,0.06m,,0.01m,28th Mar 96,,Action,PS
94,,T'ai Fu: Wrath of the Tiger,,0.15m,0.08m,0.06m,,0.01m,28th Feb 99,,Action,PS
95,,The Fifth Element,,0.14m,0.08m,0.05m,,0.01m,30th Sep 98,,Action,PS
96,,Kamen Rider Ryuki,,0.14m,,,0.13m,0.01m,28th Nov 02,,Action,PS
97,,Mary-Kate and Ashley: Winners Circle,,0.14m,0.08m,0.05m,,0.01m,05th Mar 01,,Action,PS
98,,Cyber Sled,,0.14m,,,0.13m,0.01m,18th Oct 95,,Action,PS
99,,Mary-Kate and Ashley: Crush Course,,0.14m,0.08m,0.05m,,0.01m,31st Aug 01,,Action,PS
100,,Bio FREAKS,,0.13m,0.07m,0.05m,,0.01m,30th Apr 98,,Action,PS
101,,Assault: Retribution,,0.13m,0.07m,0.05m,,0.01m,31st Oct 98,,Action,PS
102,,Batman & Robin,,0.11m,0.06m,0.04m,,0.01m,31st Jul 98,,Action,PS
103,,Shellshock,,0.10m,0.06m,0.04m,,0.01m,01st Jan 98,,Action,PS
104,,Urban Chaos,,0.10m,0.06m,0.04m,,0.01m,31st Mar 00,,Action,PS
105,,Dragonseeds,,0.10m,0.03m,0.02m,0.04m,0.01m,30th Sep 98,,Action,PS
106,,Army Men World War: Team Assault,,0.10m,0.06m,0.04m,,0.01m,28th Nov 01,,Action,PS
107,,Disney's Aladdin in Nasira's Revenge,,0.09m,0.05m,0.04m,,0.01m,15th Mar 01,,Action,PS
108,,Rosco McQueen: Firefighter Extreme,,0.09m,0.05m,0.04m,,0.01m,31st Aug 98,,Action,PS
109,,Incredible Crisis,,0.08m,0.04m,0.03m,,0.01m,06th Nov 00,,Action,PS
110,,Auto Destruct,,0.08m,0.04m,0.03m,,0.01m,28th Feb 98,,Action,PS
111,,Monkey Hero,,0.08m,0.04m,0.03m,,0.00m,28th Feb 99,,Action,PS
112,,Uprising X,,0.07m,0.04m,0.03m,,0.00m,30th Nov 98,,Action,PS
113,,Monster Rancher Battle Card: Episode II,,0.07m,0.04m,0.03m,,0.00m,31st Jul 00,,Action,PS
114,,Blast Radius,,0.07m,0.04m,0.03m,,0.00m,24th Feb 99,,Action,PS
115,,Fantastic Four,,0.07m,0.04m,0.03m,,0.00m,30th Sep 97,,Action,PS
116,,OverBlood 2,,0.07m,,,0.06m,0.00m,13th Apr 01,,Action,PS
117,,Norse by Norsewest: The Return of the Lost Vikings,,0.07m,0.04m,0.03m,,0.00m,17th Nov 97,,Action,PS
118,,Army Men: Green Rogue,,0.07m,0.04m,0.02m,,0.00m,13th Apr 01,,Action,PS
119,,Power Shovel,,0.06m,0.03m,0.02m,,0.00m,19th Jul 01,,Action,PS
120,,G-Police: Weapons of Justice,,0.06m,0.03m,0.02m,,0.00m,24th Sep 99,,Action,PS
121,,Broken Helix,,0.06m,0.03m,0.02m,,0.00m,29th May 97,,Action,PS
122,,Animorphs: Shattered Reality,,0.06m,0.03m,0.02m,,0.00m,06th Sep 00,,Action,PS
123,,Tiny Toon Adventures: Toonenstein - Dare to Scare,,0.05m,0.03m,0.02m,,0.00m,02nd Nov 99,,Action,PS
124,,Expendable,,0.05m,0.03m,0.02m,,0.00m,22nd Apr 00,,Action,PS
125,,Dead in the Water,,0.05m,0.03m,0.02m,,0.00m,28th Feb 99,,Action,PS
126,,Assault Rigs,,0.04m,0.02m,0.02m,,0.00m,01st Feb 96,,Action,PS
127,,"Roswell Conspiracies: Aliens, Myths & Legends",,0.04m,0.02m,0.02m,,0.00m,14th Jun 01,,Action,PS
128,,Batman Forever: The Arcade Game,,0.03m,0.02m,0.01m,,0.00m,03rd Dec 96,,Action,PS
129,,M&Ms Shell Shocked,,0.03m,0.02m,0.01m,,0.00m,30th Sep 01,,Action,PS
130,,Monster Rancher Hop-A-Bout,,0.03m,0.02m,0.01m,,0.00m,10th Dec 00,,Action,PS
131,,DragonHeart: Fire & Steel,,0.03m,0.02m,0.01m,,0.00m,30th Nov 96,,Action,PS
132,,Zoboomafoo: Leapin' Lemurs!,,0.03m,0.02m,0.01m,,0.00m,07th Oct 01,,Action,PS
133,,Grid Runner,,0.03m,0.02m,0.01m,,0.00m,31st Oct 96,,Action,PS
134,,Poy Poy,,0.03m,0.01m,0.01m,,0.00m,30th Sep 97,,Action,PS
135,,Silent Bomber,,0.02m,0.01m,0.01m,,0.00m,29th Feb 00,,Action,PS
136,,The Crow: City of Angels,,0.02m,0.01m,0.01m,,0.00m,28th Feb 97,,Action,PS
137,,Rising Zan: The Samurai Gunman,,0.02m,0.01m,0.01m,,0.00m,30th Sep 99,,Action,PS
138,,One Piece Mansion,,0.02m,0.01m,0.01m,,0.00m,30th Sep 01,,Action,PS
139,,Big Bass Fishing,,0.02m,,,0.02m,0.00m,02nd May 02,,Action,PS
140,,Irritating Stick,,0.02m,0.01m,0.01m,,0.00m,31st Jan 99,,Action,PS
141,,AbalaBurn,,,,,,,20th Aug 98,,Action,PS
142,,Acid,,,,,,,08th Jul 99,,Action,PS
143,,Action Man: Destruction X,,,,,,,01st Nov 00,,Action,PS
144,,Action Man: Operation Extreme,,,,,,,08th Nov 00,,Action,PS
145,,Adiboo & Paziral's Secret,,,,,,,24th Oct 03,,Action,PS
146,,Agent Armstrong,,,,,,,30th Dec 99,,Action,PS
147,,Aironauts,,,,,,,01st Aug 99,,Action,PS
148,,Alfred Chicken,,,,,,,12th Apr 02,,Action,PS
149,,Ao Zora to Nakama Tachi - Yume no Bouken,,,,,,,13th Nov 03,,Action,PS
150,,Arcade Hits: Crazy Climber,,,,,,,23rd May 02,,Action,PS
151,,Armored Trooper Votoms: Lightning Slash,,,,,,,18th Mar 99,,Action,PS
152,,Army Men: World War,,,,,,,29th Feb 00,,Action,PS
153,,Assault Righs,,,,,,,01st Feb 96,,Action,PS
154,,Asterix,,,,,,,01st Mar 99,,Action,PS
155,,Asterix & Obelix Take on Caesar,,,,,,,01st Jun 00,,Action,PS
156,,Bakuten Shoot Beyblade 2002: Beybattle Tournament 2,,,,,,,01st Aug 02,,Action,PS
157,,Barbie: Gotta Have Games,,,,,,,07th Nov 03,,Action,PS
158,,BattleTanx: Global Assault,,,,,,,29th Feb 00,,Action,PS
159,,Beast Wars: Transformers,,,,,,,05th Dec 97,,Action,PS
160,,Bedlam,,,,,,,01st Jul 97,,Action,PS
161,,Beyblade: Let it Rip!,,,,,,,05th Dec 02,,Action,PS
162,,Blade,,,,,,,23rd Nov 00,,Action,PS
163,,Block Kuzushi Kowashite Help!,,,,,,,07th Dec 00,,Action,PS
164,,Block Kuzushi: Deden no Gyakushuu,,,,,,,31st May 96,,Action,PS
165,,Block Wars,,,,,,,06th Sep 01,,Action,PS
166,,Blood Lines,,,,,,,23rd Apr 99,,Action,PS
167,,Bomb Boat,,,,,,,29th Aug 02,,Action,PS
168,,Captain Commando,,,,,,,17th Sep 98,,Action,PS
169,,Chaos Break,,,,,,,08th Dec 00,,Action,PS
170,,Combat Choro Q,,,,,,,25th Feb 99,,Action,PS
171,,Cooking Fighter,,,,,,,21st May 98,,Action,PS
172,,Crazy Climber 2000,,,,,,,03rd Feb 00,,Action,PS
173,,Crisis Beat,,,,,,,18th Jun 98,,Action,PS
174,,Croket! Kindan no Kinka Box,,,,,,,20th Mar 03,,Action,PS
175,,Cyber Org,,,,,,,22nd Apr 99,,Action,PS
176,,Dalmatians 2,,,,,,,28th Mar 03,,Action,PS
177,,Dangan,,,,,,,24th Feb 00,,Action,PS
178,,DevilMan,,,,,,,13th Apr 00,,Action,PS
179,,Dino Crisis 5th Anniversary,,,,,,,01st Jul 04,,Action,PS
180,,Disney's 101 Dalmatians II: Patch's London Adventure,,,,,,,14th Oct 03,,Action,PS
181,,Disney's Tarzan,,,,,,,30th Jun 99,,Action,PS
182,,Diver's Dream,,,,,,,01st Jan 98,,Action,PS
183,,Doraemon 2: SOS! Otogi no Kuni,,,,,,,21st Feb 97,,Action,PS
184,,Doraemon: Nobitaito Fukkatsu no Hoshi,,,,,,,16th Feb 96,,Action,PS
185,,Double Dragon,,,,,,,26th Apr 96,,Action,PS
186,,Easter Bunny's Big Day,,,,,,,01st Apr 03,,Action,PS
187,,Flying Squadron,,,,,,,01st Jan 03,,Action,PS
188,,Fuuun Gokuu Ninjin,,,,,,,30th Aug 96,,Action,PS
189,,Ganbare Goemon: Kurunara Koi! Ayashige Ikka no Kuroi Kage,,,,,,,23rd Dec 98,,Action,PS
190,,Ganbare Goemon: Oedo Daikaiten,,,,,,,29th Mar 01,,Action,PS
191,,Gegege no Kitarou: Gyakushuu! Youkai Daichisen,,,,,,,11th Dec 03,,Action,PS
192,,Gekitou! Crushgear Turbo,,,,,,,25th Jul 02,,Action,PS
193,,Goemon: Shin Sedai Shuumei!,,,,,,,20th Dec 01,,Action,PS
194,,Grand Theft Auto Compilation,,,,,,,01st Jan 02,,Action,PS
195,,Hellboy: Asylum Seeker,,,,,,,04th Apr 04,,Action,PS
196,,Hellnight,,,,,,,01st Dec 99,,Action,PS
197,,Infestation,,,,,,,01st Sep 00,,Action,PS
198,,Jeff Wayne's The War of the Worlds,,,,,,,01st Nov 99,,Action,PS
199,,Kitchen Panic,,,,,,,28th May 98,,Action,PS
200,,Legend,,,,,,,01st Dec 98,,Action,PS
1,,Tomb Raider II,,5.24m,2.30m,2.46m,0.20m,0.28m,31st Oct 97,,Adventure,PS
2,,Tomb Raider III: Adventures of Lara Croft,,3.54m,1.66m,1.58m,0.12m,0.18m,21st Nov 98,,Adventure,PS
3,,Silent Hill,,1.60m,0.71m,0.48m,0.30m,0.10m,31st Jan 99,,Adventure,PS
4,,Harry Potter and the Chamber of Secrets,,1.98m,0.75m,1.09m,0.02m,0.12m,14th Nov 02,,Adventure,PS
5,,Scooby Doo and the Cyber Chase,,1.94m,0.59m,1.23m,,0.13m,04th Oct 01,,Adventure,PS
6,,Star Wars Episode I: The Phantom Menace,,1.74m,0.72m,0.89m,0.04m,0.10m,31st Aug 99,,Adventure,PS
7,,Rugrats: Search For Reptar,,3.34m,1.63m,1.53m,,0.18m,31st Oct 98,,Adventure,PS
8,,Rugrats Studio Tour,,1.31m,0.57m,0.67m,,0.07m,10th Nov 99,,Adventure,PS
9,,Metal Gear Solid Integral,,0.11m,,,0.10m,0.01m,26th Jun 99,,Adventure,PS
10,,Metal Gear Solid VR Missions,,1.18m,0.66m,0.45m,,0.08m,24th Sep 99,,Adventure,PS
11,,Legacy of Kain: Soul Reaver,,1.04m,0.58m,0.40m,,0.07m,16th Aug 99,,Adventure,PS
12,,Mega Man Legends,,0.83m,0.39m,0.26m,0.12m,0.05m,31st Aug 98,,Adventure,PS
13,,MediEvil,,0.83m,0.46m,0.31m,,0.05m,01st Oct 98,,Adventure,PS
14,,Casper,,0.83m,0.46m,0.31m,,0.05m,17th Sep 96,,Adventure,PS
15,,Small Soldiers,,0.61m,0.34m,0.23m,,0.04m,30th Sep 98,,Adventure,PS
16,,Xena: Warrior Princess,,0.60m,0.33m,0.23m,,0.04m,30th Sep 99,,Adventure,PS
17,,Clock Tower,,0.53m,0.07m,0.05m,0.38m,0.03m,30th Sep 97,,Adventure,PS
18,,The Grinch,,0.52m,0.29m,0.20m,,0.03m,01st Jan 00,,Adventure,PS
19,,Broken Sword: The Shadow of the Templars,,,,,,,01st Mar 98,,Adventure,PS
20,,The X Files,,0.42m,0.24m,0.16m,,0.03m,30th Sep 99,,Adventure,PS
21,,Mega Man Legends 2,,0.42m,0.17m,0.12m,0.10m,0.03m,24th Oct 00,,Adventure,PS
22,,Boku no Natsuyasumi,,0.40m,,,0.37m,0.03m,22nd Jun 00,,Adventure,PS
23,,MediEvil II,,0.38m,0.21m,0.14m,,0.02m,30th Apr 00,,Adventure,PS
24,,Yarudora Series Vol.1: Double Cast,,0.37m,,,0.35m,0.02m,25th Jun 98,,Adventure,PS
25,,Riven: The Sequel to Myst,,0.32m,0.18m,0.12m,,0.02m,30th Nov 97,,Adventure,PS
26,,Alone in the Dark: One-Eyed Jack's Revenge,,0.31m,0.17m,0.12m,,0.02m,01st Aug 96,,Adventure,PS
27,,Mary-Kate and Ashley: Magical Mystery Mall,,0.65m,0.36m,0.24m,,0.04m,27th Oct 00,,Adventure,PS
28,,Evil Dead: Hail to the King,,0.27m,0.15m,0.10m,,0.02m,04th Dec 00,,Adventure,PS
29,,NOëL: NOT DiGITAL,,0.21m,,,0.20m,0.01m,26th Jul 96,,Adventure,PS
30,,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,,0.21m,,,0.19m,0.01m,23rd Jul 98,,Adventure,PS
31,,Bugs Bunny & Taz: Time Busters,,0.21m,0.11m,0.08m,,0.01m,24th Nov 00,,Adventure,PS
32,,Aquanaut's Holiday,,0.02m,0.01m,0.01m,,0.00m,29th Jun 95,,Adventure,PS
33,,LEGO Island 2: The Brickster's Revenge,,0.18m,0.10m,0.07m,,0.01m,01st Mar 01,,Adventure,PS
34,,The Wild Thornberrys: Animal Adventures,,0.17m,0.10m,0.07m,,0.01m,08th Nov 00,,Adventure,PS
35,,Disney's Atlantis: The Lost Empire,,0.17m,0.10m,0.07m,,0.01m,14th Jun 01,,Adventure,PS
36,,Sound Novel Evolution 1: Otogirisou Sosei-Hen,,0.17m,,,0.16m,0.01m,25th Mar 99,,Adventure,PS
37,,Clock Tower II: The Struggle Within,,0.17m,0.02m,0.01m,0.12m,0.01m,31st Oct 99,,Adventure,PS
38,,Alone in the Dark: The New Nightmare,,0.16m,0.09m,0.06m,,0.01m,18th Jun 01,,Adventure,PS
39,,Kowloon's Gate,,0.15m,,,0.14m,0.01m,28th Feb 97,,Adventure,PS
40,,Galerians,,0.15m,0.08m,0.06m,,0.01m,29th Mar 00,,Adventure,PS
41,,Blazing Dragons,,0.15m,0.08m,0.06m,,0.01m,31st Oct 96,,Adventure,PS
42,,T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,,0.14m,0.08m,0.05m,,0.01m,31st Mar 99,,Adventure,PS
43,,Detective Barbie: The Mystery Cruise,,0.14m,0.08m,0.05m,,0.01m,01st Jan 00,,Adventure,PS
44,,To Heart,,0.14m,,,0.13m,0.01m,25th Mar 99,,Adventure,PS
45,,Chicken Run,,0.13m,0.07m,0.05m,,0.01m,15th Nov 00,,Adventure,PS
46,,Warriors of Might and Magic,,0.13m,0.07m,0.05m,,0.01m,07th Feb 01,,Adventure,PS
47,,Clock Tower: The First Fear,,0.12m,,,0.12m,0.01m,17th Jul 97,,Adventure,PS
48,,Echo Night,,0.12m,0.03m,0.02m,0.07m,0.01m,31st Jul 99,,Adventure,PS
49,,O.D.T.: Escape... Or Die Trying,,0.12m,0.07m,0.05m,,0.01m,28th Oct 98,,Adventure,PS
50,,Rugrats: Totally Angelica,,0.12m,0.06m,0.04m,,0.01m,13th Apr 01,,Adventure,PS
51,,Stolen Song,,0.12m,,,0.11m,0.01m,21st May 98,,Adventure,PS
52,,Shinseiki Evangelion: Koutetsu no Girlfriend,,0.11m,,,0.11m,0.01m,16th Apr 98,,Adventure,PS
53,,Martian Gothic: Unification,,0.11m,0.06m,0.04m,,0.01m,04th Nov 01,,Adventure,PS
54,,"Grand Theft Auto: Mission Pack #1, London 1969",,0.11m,0.06m,0.04m,,0.01m,30th Apr 99,,Adventure,PS
55,,D,,0.11m,,,0.10m,0.01m,01st Jan 96,,Adventure,PS
56,,Shadow Master,,0.10m,0.05m,0.04m,,0.01m,31st Dec 97,,Adventure,PS
57,,Cyberia,,0.09m,0.05m,0.03m,,0.01m,01st Jan 96,,Adventure,PS
58,,Myst,,0.07m,,,0.07m,0.00m,30th Sep 96,,Adventure,PS
59,,NOëL: La Neige,,0.07m,,,0.07m,0.00m,26th Feb 98,,Adventure,PS
60,,Hikaru no Go: Heian Gensou Ibunroku,,0.07m,,,0.06m,0.00m,30th May 02,,Adventure,PS
61,,Discworld,,0.06m,0.04m,0.02m,,0.00m,01st Jan 95,,Adventure,PS
62,,Broken Sword II: The Smoking Mirror,,0.06m,0.03m,0.02m,,0.00m,14th Nov 99,,Adventure,PS
63,,Gold and Glory: The Road to El Dorado,,0.06m,0.03m,0.02m,,0.00m,19th Dec 00,,Adventure,PS
64,,Taiho Shichauzo!,,0.05m,,,0.05m,0.00m,29th Mar 01,,Adventure,PS
65,,Chronicles of the Sword,,0.05m,0.03m,0.02m,,0.00m,01st Jun 96,,Adventure,PS
66,,Crusader: No Remorse,,0.05m,0.03m,0.02m,,0.00m,31st Dec 96,,Adventure,PS
67,,The Misadventures of Tron Bonne,,0.05m,0.03m,0.02m,,0.00m,30th Apr 00,,Adventure,PS
68,,The Smurfs,,0.04m,0.02m,0.02m,,0.00m,14th Dec 99,,Adventure,PS
69,,B.L.U.E.: Legend of Water,,0.04m,,,0.04m,0.00m,,,Adventure,PS
70,,Herc's Adventures,,0.04m,0.02m,0.01m,,0.00m,31st Jul 97,,Adventure,PS
71,,b.l.u.e.: Legend of Water,,0.04m,,,0.04m,,09th Jul 98,,Adventure,PS
